Cliente;Grupo_de_Cliente;Country;Proyecto;Producto;SearchName;ProductLine;BusinessUnit;ProductGroupId;Grupo_de_Producto;LINENUM;SALESQTY;SALESPRICE;SALESUNIT;Unidad_Monetaria;Monto;DATE;Sede_de_la_empresa_a_la_que_se_le_pidio_el_producto
C013389;Cliente;USA;PJ-22-2642;12791;Anticipo;;ADM;SRV;SERVICIOS;1;1;38000;SRV;USD;38000;6/09/2022__15:31:43;Sede1
C013389;Cliente;USA;PJ-22-2641;12791;Anticipo;;ADM;SRV;SERVICIOS;4;-1;175;SRV;USD;-175;6/09/2022__15:18:58;Sede1
C013389;Cliente;USA;PJ-22-2641;12791;Anticipo;;ADM;SRV;SERVICIOS;3;-1;400;SRV;USD;-400;6/09/2022__15:18:58;Sede1
C013389;Cliente;USA;PJ-22-2641;12791;Anticipo;;ADM;SRV;SERVICIOS;2;-1;1500;SRV;USD;-1500;6/09/2022__15:18:57;Sede1
C013389;Cliente;USA;PJ-22-2641;12791;Anticipo;;ADM;SRV;SERVICIOS;1;-1;14500;SRV;USD;-14500;6/09/2022__15:18:57;Sede1
C015716;Cliente;USA;PJ-23-0130;12791;Anticipo;;ADM;SRV;SERVICIOS;2;1;950;SRV;USD;950;8/03/2023__17:46:44;Sede1
C015716;Cliente;USA;PJ-23-0130;12791;Anticipo;;ADM;SRV;SERVICIOS;1;1;18000;SRV;USD;18000;8/03/2023__17:46:44;Sede1
C9073;Cliente;USA;PJ-21-2613-02;12791;Anticipo;;ADM;SRV;SERVICIOS;1;-1;165;SRV;USD;-165;23/02/2023__13:33:11;Sede1
C9073;Cliente;USA;PJ-21-2613-02;12791;Anticipo;;ADM;SRV;SERVICIOS;1;1;165;SRV;USD;165;23/02/2023__13:29:08;Sede1
C011910;Cliente;PRI;PJ-22-1164-02;12791;Anticipo;;ADM;SRV;SERVICIOS;1;-1;1912;SRV;USD;-1912;6/02/2023__19:33:26;Sede1
C011910;Cliente;PRI;PJ-22-1164-02;12791;Anticipo;;ADM;SRV;SERVICIOS;1;1;862;SRV;USD;862;6/02/2023__19:30:10;Sede1
C013090;Cliente;USA;PJ-22-2408;12791;Anticipo;;ADM;SRV;SERVICIOS;3;-1;300;SRV;USD;-300;10/01/2023__21:33:52;Sede1
C013090;Cliente;USA;PJ-22-2408;12791;Anticipo;;ADM;SRV;SERVICIOS;2;-1;800;SRV;USD;-800;10/01/2023__21:33:52;Sede1
C013090;Cliente;USA;PJ-22-2408;12791;Anticipo;;ADM;SRV;SERVICIOS;1;-1;27000;SRV;USD;-27000;10/01/2023__21:33:52;Sede1
C013090;Cliente;USA;PJ-22-2408;12791;Anticipo;;ADM;SRV;SERVICIOS;3;1;300;SRV;USD;300;10/01/2023__21:33:44;Sede1
C013090;Cliente;USA;PJ-22-2408;12791;Anticipo;;ADM;SRV;SERVICIOS;2;1;800;SRV;USD;800;10/01/2023__21:33:43;Sede1
C013090;Cliente;USA;PJ-22-2408;12791;Anticipo;;ADM;SRV;SERVICIOS;1;1;27000;SRV;USD;27000;10/01/2023__21:33:43;Sede1
C013090;Cliente;USA;PJ-22-2408;12791;Anticipo;;ADM;SRV;SERVICIOS;4;-1;300;SRV;USD;-300;5/01/2023__17:39:28;Sede1
C013090;Cliente;USA;PJ-22-2408;12791;Anticipo;;ADM;SRV;SERVICIOS;3;-1;800;SRV;USD;-800;5/01/2023__17:39:28;Sede1
C013090;Cliente;USA;PJ-22-2408;12791;Anticipo;;ADM;SRV;SERVICIOS;2;-1;3000;SRV;USD;-3000;5/01/2023__17:39:27;Sede1
C013090;Cliente;USA;PJ-22-2408;12791;Anticipo;;ADM;SRV;SERVICIOS;1;-1;27000;SRV;USD;-27000;5/01/2023__17:39:27;Sede1
C013090;Cliente;USA;PJ-22-2408;12791;Anticipo;;ADM;SRV;SERVICIOS;4;1;300;SRV;USD;300;5/01/2023__17:39:20;Sede1
C013090;Cliente;USA;PJ-22-2408;12791;Anticipo;;ADM;SRV;SERVICIOS;3;1;800;SRV;USD;800;5/01/2023__17:39:20;Sede1
C013090;Cliente;USA;PJ-22-2408;12791;Anticipo;;ADM;SRV;SERVICIOS;2;1;3000;SRV;USD;3000;5/01/2023__17:39:19;Sede1
C013090;Cliente;USA;PJ-22-2408;12791;Anticipo;;ADM;SRV;SERVICIOS;1;1;27000;SRV;USD;27000;5/01/2023__17:39:19;Sede1
C013011;Cliente;USA;PJ-22-2608;12791;Anticipo;;ADM;SRV;SERVICIOS;2;-1;0;SRV;USD;0;27/12/2022__19:56:18;Sede1
C013011;Cliente;USA;PJ-22-2608;12791;Anticipo;;ADM;SRV;SERVICIOS;1;-1;9000;SRV;USD;-9000;27/12/2022__19:56:18;Sede1
C013011;Cliente;USA;PJ-22-2608;12791;Anticipo;;ADM;SRV;SERVICIOS;2;1;0;SRV;USD;0;27/12/2022__19:56:14;Sede1
C013011;Cliente;USA;PJ-22-2608;12791;Anticipo;;ADM;SRV;SERVICIOS;1;1;9000;SRV;USD;9000;27/12/2022__19:56:14;Sede1
C013011;Cliente;USA;PJ-22-2340;12791;Anticipo;;ADM;SRV;SERVICIOS;2;-1;350;SRV;USD;-350;27/12/2022__19:40:23;Sede1
C013011;Cliente;USA;PJ-22-2340;12791;Anticipo;;ADM;SRV;SERVICIOS;1;-1;44000;SRV;USD;-44000;27/12/2022__19:40:22;Sede1
C013011;Cliente;USA;PJ-22-2340;12791;Anticipo;;ADM;SRV;SERVICIOS;2;1;350;SRV;USD;350;27/12/2022__19:40:14;Sede1
C013011;Cliente;USA;PJ-22-2340;12791;Anticipo;;ADM;SRV;SERVICIOS;1;1;44000;SRV;USD;44000;27/12/2022__19:40:13;Sede1
C011910;Cliente;PRI;PJ-22-1164-02;12791;Anticipo;;ADM;SRV;SERVICIOS;1;-1;1912;SRV;USD;-1912;26/12/2022__20:26:10;Sede1
C011910;Cliente;PRI;PJ-22-1164-02;12791;Anticipo;;ADM;SRV;SERVICIOS;1;1;1912;SRV;USD;1912;26/12/2022__20:22:54;Sede1
C014461;Cliente;USA;PJ-22-3386;12791;Anticipo;;ADM;SRV;SERVICIOS;5;-1;0;SRV;USD;0;12/10/2022__13:05:08;Sede1
C014461;Cliente;USA;PJ-22-3386;12791;Anticipo;;ADM;SRV;SERVICIOS;4;-1;0;SRV;USD;0;12/10/2022__13:05:08;Sede1
C014461;Cliente;USA;PJ-22-3386;12791;Anticipo;;ADM;SRV;SERVICIOS;3;-1;0;SRV;USD;0;12/10/2022__13:05:07;Sede1
C014461;Cliente;USA;PJ-22-3386;12791;Anticipo;;ADM;SRV;SERVICIOS;2;-1;0;SRV;USD;0;12/10/2022__13:05:07;Sede1
C014461;Cliente;USA;PJ-22-3386;12791;Anticipo;;ADM;SRV;SERVICIOS;1;-1;19500;SRV;USD;-19500;12/10/2022__13:05:07;Sede1
C014461;Cliente;USA;PJ-22-3386;12791;Anticipo;;ADM;SRV;SERVICIOS;5;1;0;SRV;USD;0;12/10/2022__13:04:54;Sede1
C014461;Cliente;USA;PJ-22-3386;12791;Anticipo;;ADM;SRV;SERVICIOS;4;1;0;SRV;USD;0;12/10/2022__13:04:54;Sede1
C014461;Cliente;USA;PJ-22-3386;12791;Anticipo;;ADM;SRV;SERVICIOS;3;1;0;SRV;USD;0;12/10/2022__13:04:54;Sede1
C014461;Cliente;USA;PJ-22-3386;12791;Anticipo;;ADM;SRV;SERVICIOS;2;1;0;SRV;USD;0;12/10/2022__13:04:54;Sede1
C014461;Cliente;USA;PJ-22-3386;12791;Anticipo;;ADM;SRV;SERVICIOS;1;1;19500;SRV;USD;19500;12/10/2022__13:04:54;Sede1
C013389;Cliente;USA;PJ-22-2647;12791;Anticipo;;ADM;SRV;SERVICIOS;4;-1;225;SRV;USD;-225;6/09/2022__15:34:14;Sede1
C012357;Cliente;USA;PJ-23-0340;12791;Anticipo;;ADM;SRV;SERVICIOS;4;-1;500;SRV;USD;-500;18/05/2023__14:55:15;Sede1
C012357;Cliente;USA;PJ-23-0340;12791;Anticipo;;ADM;SRV;SERVICIOS;3;-1;1750;SRV;USD;-1750;18/05/2023__14:55:15;Sede1
C012357;Cliente;USA;PJ-23-0340;12791;Anticipo;;ADM;SRV;SERVICIOS;2;-1;1000;SRV;USD;-1000;18/05/2023__14:55:15;Sede1
C012357;Cliente;USA;PJ-23-0340;12791;Anticipo;;ADM;SRV;SERVICIOS;1;-1;22000;SRV;USD;-22000;18/05/2023__14:55:15;Sede1
C012357;Cliente;USA;PJ-23-0340;12791;Anticipo;;ADM;SRV;SERVICIOS;4;1;500;SRV;USD;500;18/05/2023__14:55:07;Sede1
C012357;Cliente;USA;PJ-23-0340;12791;Anticipo;;ADM;SRV;SERVICIOS;3;1;1750;SRV;USD;1750;18/05/2023__14:55:07;Sede1
C012357;Cliente;USA;PJ-23-0340;12791;Anticipo;;ADM;SRV;SERVICIOS;2;1;1000;SRV;USD;1000;18/05/2023__14:55:07;Sede1
C012357;Cliente;USA;PJ-23-0340;12791;Anticipo;;ADM;SRV;SERVICIOS;1;1;22000;SRV;USD;22000;18/05/2023__14:55:07;Sede1
C2382;Cliente;USA;PJ-23-0838;12791;Anticipo;;ADM;SRV;SERVICIOS;2;-1;200;SRV;USD;-200;11/05/2023__19:02:42;Sede1
C2382;Cliente;USA;PJ-23-0838;12791;Anticipo;;ADM;SRV;SERVICIOS;1;-1;12950;SRV;USD;-12950;11/05/2023__19:02:42;Sede1
C2382;Cliente;USA;PJ-23-0838;12791;Anticipo;;ADM;SRV;SERVICIOS;2;1;200;SRV;USD;200;11/05/2023__19:02:35;Sede1
C2382;Cliente;USA;PJ-23-0838;12791;Anticipo;;ADM;SRV;SERVICIOS;1;1;12950;SRV;USD;12950;11/05/2023__19:02:35;Sede1
C8813;Cliente;USA;PJ-21-1311-02;12791;Anticipo;;ADM;SRV;SERVICIOS;1;1;1240;SRV;USD;1240;1/05/2023__17:56:35;Sede1
C0005;Cliente;USA;PJ-22-3036-02;12791;Anticipo;;ADM;SRV;SERVICIOS;1;1;300;SRV;USD;300;5/05/2023__18:48:31;Sede1
C013011;Cliente;USA;PJ-22-3872;12791;Anticipo;;ADM;SRV;SERVICIOS;3;-1;300;SRV;USD;-300;13/04/2023__17:28:18;Sede1
C013011;Cliente;USA;PJ-22-3872;12791;Anticipo;;ADM;SRV;SERVICIOS;2;-1;6000;SRV;USD;-6000;13/04/2023__17:28:18;Sede1
C013011;Cliente;USA;PJ-22-3872;12791;Anticipo;;ADM;SRV;SERVICIOS;1;-1;35000;SRV;USD;-35000;13/04/2023__17:28:18;Sede1
C013011;Cliente;USA;PJ-22-3872;12791;Anticipo;;ADM;SRV;SERVICIOS;3;1;300;SRV;USD;300;13/04/2023__17:28:13;Sede1
C013011;Cliente;USA;PJ-22-3872;12791;Anticipo;;ADM;SRV;SERVICIOS;2;1;6000;SRV;USD;6000;13/04/2023__17:28:13;Sede1
C013011;Cliente;USA;PJ-22-3872;12791;Anticipo;;ADM;SRV;SERVICIOS;1;1;35000;SRV;USD;35000;13/04/2023__17:28:13;Sede1
C015716;Cliente;USA;PJ-23-0130;12791;Anticipo;;ADM;SRV;SERVICIOS;5;-1;225;SRV;USD;-225;8/03/2023__17:46:53;Sede1
C015716;Cliente;USA;PJ-23-0130;12791;Anticipo;;ADM;SRV;SERVICIOS;4;-1;2600;SRV;USD;-2600;8/03/2023__17:46:53;Sede1
C015716;Cliente;USA;PJ-23-0130;12791;Anticipo;;ADM;SRV;SERVICIOS;3;-1;500;SRV;USD;-500;8/03/2023__17:46:52;Sede1
C015716;Cliente;USA;PJ-23-0130;12791;Anticipo;;ADM;SRV;SERVICIOS;2;-1;950;SRV;USD;-950;8/03/2023__17:46:52;Sede1
C015716;Cliente;USA;PJ-23-0130;12791;Anticipo;;ADM;SRV;SERVICIOS;1;-1;18000;SRV;USD;-18000;8/03/2023__17:46:52;Sede1
C015716;Cliente;USA;PJ-23-0130;12791;Anticipo;;ADM;SRV;SERVICIOS;5;1;225;SRV;USD;225;8/03/2023__17:46:45;Sede1
C0018;Cliente;USA;PJ-23-0541;14769;ATS_SU_200;;ADM;SRV-FS;SERVICIOS;2;1;0;pcs;USD;0;24/03/2023__19:44:33;Sede1
C0018;Cliente;USA;PJ-22-1605;14769;ATS_SU_200;;ADM;SRV-FS;SERVICIOS;3;1;0;pcs;USD;0;20/05/2022__18:04:20;Sede1
C0018;Cliente;USA;PJ-22-1605;14769;ATS_SU_200;;ADM;SRV-FS;SERVICIOS;4;1;0;pcs;USD;0;4/05/2023__17:15:50;Sede1
C0018;Cliente;USA;PJ-22-1605;14769;ATS_SU_200;;ADM;SRV-FS;SERVICIOS;2;-1;0;pcs;USD;0;4/05/2023__17:12:26;Sede1
C0018;Cliente;USA;PJ-22-1605;14769;ATS_SU_200;;ADM;SRV-FS;SERVICIOS;4;1;0;pcs;USD;0;5/05/2023__17:03:10;Sede1
C0018;Cliente;USA;PJ-22-1605;14769;ATS_SU_200;;ADM;SRV-FS;SERVICIOS;1;-1;0;pcs;USD;0;5/05/2023__17:02:43;Sede1
C011958;Cliente;USA;PJ-22-1245-01;15277;SERVICIO;;ADM;SRV;SERVICIOS;1;1;150;pcs;USD;150;14/07/2022__20:24:21;Sede1
C011594;Cliente;USA;PJ-22-0912;14772;ATS_SU_800;;ADM;SRV-FS;SERVICIOS;2;1;200;pcs;USD;200;23/03/2022__02:08:05;Sede1
C0018;Cliente;USA;PJ-23-0540;14770;ATS_SU_400;;ADM;SRV-FS;SERVICIOS;2;1;0;pcs;USD;0;24/03/2023__19:43:40;Sede1
C015716;Cliente;USA;PJ-23-0130;12791;Anticipo;;ADM;SRV;SERVICIOS;4;1;2600;SRV;USD;2600;8/03/2023__17:46:44;Sede1
C0186;Dealers;USA;PJ-22-4106-02;14821;Verificación_y_Diagn;;ADM;SRV-FS;SERVICIOS;1;1;175;pcs;USD;175;1/03/2023__12:12:46;Sede1
C0018;Cliente;USA;PJ-23-0542;14769;ATS_SU_200;;ADM;SRV-FS;SERVICIOS;2;1;0;pcs;USD;0;24/03/2023__19:45:46;Sede1
C014461;Cliente;USA;PJ-22-3386-01;15277;SERVICIO;;ADM;SRV;SERVICIOS;1;1;150;pcs;USD;150;22/12/2022__20:56:57;Sede1
C9151;Cliente;USA;PJ-22-1448;14779;ATS_SU_3000;;ADM;SRV-FS;SERVICIOS;3;1;0;pcs;USD;0;5/05/2022__11:08:55;Sede1
C013011;Cliente;USA;PJ-22-2608;14772;ATS_SU_800;;ADM;SRV-FS;SERVICIOS;2;1;0;pcs;USD;0;23/08/2022__14:32:45;Sede1
C011440;Cliente;USA;PJ-22-0552-02;3025;MttoConTra20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;255;SRV;USD;255;4/03/2022__17:17:15;Sede1
C012226;Cliente;USA;PJ-22-1541-02;14348;MantenimientoRegular;;PosVenta;SRV-FS;SERVICIOS;1;1;190;srv;USD;190;22/08/2022__18:30:37;Sede1
C8656;Cliente;USA;PJ-21-1008-02;14348;MantenimientoRegular;;PosVenta;SRV-FS;SERVICIOS;1;1;190;srv;USD;190;22/04/2022__12:20:11;Sede1
C013099;Cliente;USA;PJ-23-0823-02;14348;MantenimientoRegular;;PosVenta;SRV-FS;SERVICIOS;1;1;230;srv;USD;230;15/05/2023__17:03:11;Sede1
C012316;Cliente;USA;PJ-22-4182-02;14348;MantenimientoRegular;;PosVenta;SRV-FS;SERVICIOS;1;1;190;srv;USD;190;9/01/2023__14:23:49;Sede1
C8851;Cliente;USA;PJ-21-1409-02;14348;MantenimientoRegular;;PosVenta;SRV-FS;SERVICIOS;1;1;190;srv;USD;190;7/11/2022__14:17:12;Sede1
C011543;Cliente;USA;PJ-22-0850-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;17/03/2022__14:26:21;Sede1
C011261;Cliente;USA;PJ-22-0231-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;3/02/2022__19:26:05;Sede1
C010263;Cliente;USA;PJ-21-2933-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;23/11/2021__21:59:29;Sede1
C013165;Cliente;USA;PJ-22-2466-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;16/08/2022__18:18:10;Sede1
C013165;Cliente;USA;PJ-22-2466-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;16/08/2022__19:49:42;Sede1
C012335;Cliente;USA;PJ-22-1731-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;6/06/2022__14:04:16;Sede1
C012243;Cliente;USA;PJ-22-1749-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;3/06/2022__21:15:38;Sede1
C9151;Cliente;USA;PJ-22-1714-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;3/06/2022__21:03:16;Sede1
C012243;Cliente;USA;PJ-22-1749-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;2/06/2022__13:10:36;Sede1
C3075;Cliente;USA;PJ-22-1580-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;18/05/2022__19:28:22;Sede1
C012052;Cliente;USA;PJ-22-1339-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;6/05/2022__15:32:27;Sede1
C4797;Cliente;USA;PJ-22-0960-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;4/04/2022__15:16:48;Sede1
C012486;Cliente;USA;PJ-22-1912-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;260;SRV;USD;260;25/04/2023__13:26:43;Sede1
C012486;Cliente;USA;PJ-22-1912-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;260;SRV;USD;260;25/04/2023__13:23:46;Sede1
C9373;Cliente;USA;PJ-21-1779-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;260;SRV;USD;260;21/04/2023__18:15:00;Sede1
C012335;Cliente;USA;PJ-22-1731-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;260;SRV;USD;260;20/04/2023__12:30:36;Sede1
C012316;Cliente;USA;PJ-22-1709-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;260;SRV;USD;260;20/04/2023__19:40:34;Sede1
C9182;Cliente;USA;PJ-21-3688-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;260;SRV;USD;260;10/03/2023__20:06:09;Sede1
C1012;Cliente;USA;PJ-22-4187-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;10/01/2023__19:40:46;Sede1
C013645;Cliente;USA;PJ-22-2885-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;-1;215;SRV;USD;-215;2/12/2022__18:30:07;Sede1
C013645;Cliente;USA;PJ-22-2885-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;-1;215;SRV;USD;-215;2/12/2022__18:21:42;Sede1
C013645;Cliente;USA;PJ-22-2885-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;2/12/2022__18:20:16;Sede1
C014555;Cliente;USA;PJ-22-3418-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;9/11/2022__16:35:42;Sede1
C011261;Cliente;USA;PJ-22-0231-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;26/10/2022__19:54:04;Sede1
C014504;Cliente;USA;PJ-22-3364-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;26/10/2022__16:27:51;Sede1
C013645;Cliente;USA;PJ-22-2885-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;24/10/2022__19:48:59;Sede1
C014576;Cliente;USA;PJ-22-3518-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;18/10/2022__16:30:53;Sede1
C013645;Cliente;USA;PJ-22-2885-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;14/10/2022__15:50:10;Sede1
C013912;Cliente;USA;PJ-22-3046-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;10/10/2022__15:49:15;Sede1
C9182;Cliente;USA;PJ-21-3688-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;27/09/2022__16:07:36;Sede1
C012243;Cliente;USA;PJ-22-1749-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;-1;215;SRV;USD;-215;8/09/2022__12:32:47;Sede1
C4797;Cliente;USA;PJ-22-0960-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;1/09/2022__17:00:46;Sede1
C016628;Cliente;USA;PJ-23-0964-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;260;SRV;USD;260;29/05/2023__17:13:36;Sede1
C011869;Cliente;USA;PJ-22-3063-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;1;260;SRV;USD;260;25/04/2023__14:20:32;Sede1
C012486;Cliente;USA;PJ-22-1912-02;3024;MttoReglar20kw;;PosVenta;SRV-FS;SERVICIOS;1;-1;260;SRV;USD;-260;25/04/2023__13:35:05;Sede1
C9596;Cliente;USA;PJ-21-2032-02;3040;MttoReglar60kw;;PosVenta;SRV-FS;SERVICIOS;1;1;245;SRV;USD;245;2/09/2022__14:07:22;Sede1
C011294;Cliente;USA;PJ-22-0310-02;3040;MttoReglar60kw;;PosVenta;SRV-FS;SERVICIOS;1;1;175;SRV;USD;175;7/06/2022__21:33:31;Sede1
C011894;Cliente;USA;PJ-22-1178-02;3040;MttoReglar60kw;;PosVenta;SRV-FS;SERVICIOS;1;1;245;SRV;USD;245;14/04/2022__19:06:48;Sede1
C011894;Cliente;USA;PJ-22-1179-02;3040;MttoReglar60kw;;PosVenta;SRV-FS;SERVICIOS;1;1;245;SRV;USD;245;14/04/2022__19:00:24;Sede1
C011894;Cliente;USA;PJ-22-1178-02;3040;MttoReglar60kw;;PosVenta;SRV-FS;SERVICIOS;1;1;245;SRV;USD;245;16/11/2022__13:13:42;Sede1
C011894;Cliente;USA;PJ-22-1179-02;3040;MttoReglar60kw;;PosVenta;SRV-FS;SERVICIOS;1;1;245;SRV;USD;245;16/11/2022__13:04:39;Sede1
C3350;Cliente;USA;PJ-22-0636-02;3032;MttoReglar40kw;;PosVenta;SRV-FS;SERVICIOS;1;1;245;SRV;USD;245;4/03/2022__19:20:19;Sede1
C010016;Cliente;USA;PJ-22-0673-02;3032;MttoReglar40kw;;PosVenta;SRV-FS;SERVICIOS;1;1;245;SRV;USD;245;19/12/2022__19:09:27;Sede1
C3350;Cliente;USA;PJ-22-0636-02;3032;MttoReglar40kw;;PosVenta;SRV-FS;SERVICIOS;1;1;245;SRV;USD;245;11/11/2022__16:15:29;Sede1
C014759;Cliente;USA;PJ-22-3596-02;3032;MttoReglar40kw;;PosVenta;SRV-FS;SERVICIOS;1;1;245;SRV;USD;245;25/10/2022__19:05:51;Sede1
C010707;Government;USA;PJ-21-3557-02;3108;MttoReglar100kwVolvo;;PosVenta;SRV-FS;SERVICIOS;1;1;350;SRV;USD;350;20/12/2021__20:57:41;Sede1
C0151;Cliente;USA;PJ-21-3398-02;3031;MttoComlet30kw;;PosVenta;SRV-FS;SERVICIOS;1;1;390;SRV;USD;390;15/02/2022__12:22:40;Sede1
C9824;Cliente;NULL;PJ-21-2283-02;3000;MttoReg7kw;;PosVenta;SRV-FS;SERVICIOS;1;1;165;SRV;USD;165;23/05/2022__16:04:19;Sede1
C010805;Cliente;USA;PJ-21-3681-02;3000;MttoReg7kw;;PosVenta;SRV-FS;SERVICIOS;1;1;165;SRV;USD;165;5/10/2022__19:29:41;Sede1
C0124;Cliente;USA;PJ-21-2758-02;3004;MttoReglar8kw;;PosVenta;SRV-FS;SERVICIOS;1;1;190;SRV;USD;190;6/05/2022__15:27:12;Sede1
C9556;Cliente;USA;PJ-21-1908-02;3004;MttoReglar8kw;;PosVenta;SRV-FS;SERVICIOS;1;1;190;SRV;USD;190;21/04/2022__18:51:37;Sede1
C9960;Cliente;NULL;PJ-21-2563-02;3004;MttoReglar8kw;;PosVenta;SRV-FS;SERVICIOS;1;1;190;SRV;USD;190;20/04/2022__13:41:41;Sede1
C0124;Cliente;USA;PJ-21-2758-02;3004;MttoReglar8kw;;PosVenta;SRV-FS;SERVICIOS;1;1;190;SRV;USD;190;1/11/2021__19:29:40;Sede1
C9960;Cliente;NULL;PJ-21-2563-02;3004;MttoReglar8kw;;PosVenta;SRV-FS;SERVICIOS;1;1;190;SRV;USD;190;18/10/2021__14:35:52;Sede1
C011641;Cliente;USA;PJ-22-0932-02;3008;MttoReglar0kw;;PosVenta;SRV-FS;SERVICIOS;1;1;190;SRV;USD;190;30/09/2022__18:44:46;Sede1
C011211;Cliente;USA;PJ-22-0153-02;3008;MttoReglar0kw;;PosVenta;SRV-FS;SERVICIOS;1;1;190;SRV;USD;190;27/01/2022__20:29:44;Sede1
C011211;Cliente;USA;PJ-22-0153-02;3008;MttoReglar0kw;;PosVenta;SRV-FS;SERVICIOS;1;1;190;SRV;USD;190;27/01/2022__19:46:54;Sede1
C013067;Cliente;USA;PJ-22-2389-02;3008;MttoReglar0kw;;PosVenta;SRV-FS;SERVICIOS;1;1;190;SRV;USD;190;17/08/2022__20:51:30;Sede1
C9335;Cliente;USA;PJ-21-1750-02;3008;MttoReglar0kw;;PosVenta;SRV-FS;SERVICIOS;1;1;190;SRV;USD;190;7/07/2022__15:21:19;Sede1
C010734;Cliente;USA;PJ-21-3669-02;3008;MttoReglar0kw;;PosVenta;SRV-FS;SERVICIOS;1;1;190;SRV;USD;190;20/05/2022__20:48:20;Sede1
C011991;Cliente;USA;PJ-22-1340-02;3008;MttoReglar0kw;;PosVenta;SRV-FS;SERVICIOS;1;1;190;SRV;USD;190;2/05/2022__17:25:24;Sede1
C011240;Cliente;USA;PJ-22-0445-02;3008;MttoReglar0kw;;PosVenta;SRV-FS;SERVICIOS;1;1;230;SRV;USD;230;4/05/2023__17:10:28;Sede1
C9426;Cliente;USA;PJ-21-1943-02;3008;MttoReglar0kw;;PosVenta;SRV-FS;SERVICIOS;1;1;190;SRV;USD;190;22/11/2022__14:55:56;Sede1
C013067;Cliente;USA;PJ-22-2389-02;3008;MttoReglar0kw;;PosVenta;SRV-FS;SERVICIOS;1;1;190;SRV;USD;190;1/11/2022__16:02:20;Sede1
C013099;Cliente;USA;PJ-22-2844-02;3028;MttoReglar30kw;;PosVenta;SRV-FS;SERVICIOS;1;1;215;SRV;USD;215;28/09/2022__22:27:38;Sede1
C010336;Cliente;USA;PJ-21-2801-02;3028;MttoReglar30kw;;PosVenta;SRV-FS;SERVICIOS;1;1;190;SRV;USD;190;12/11/2021__17:58:20;Sede1
